CustomerID,Revenue,Quantity,NumPurchases,Cluster
1815,9571.34904299715,89,36,0
1816,5810.050604991501,48,16,2
1817,4861.27136899035,49,22,2
1818,5795.6593586642675,64,26,1
1819,8095.575585106227,69,30,3
1820,6203.943858427463,56,24,1
1821,6730.21276390524,64,26,3
1822,6069.544251257101,61,23,1
1823,7681.744332967691,72,26,3
1824,5808.784374787323,69,27,3
1825,6721.25570385515,68,25,3
1826,5012.099650613443,57,20,1
1827,7723.822877429137,74,33,0
1828,4455.678930372126,44,18,2
1829,7928.643330689713,77,29,3
1830,7251.754856744905,61,28,3
1831,4937.0197025682955,50,19,2
1832,8287.123661750185,72,27,3
1833,5492.072446642655,51,22,1
1834,6640.017002387571,76,31,3
1835,7078.148680055749,58,22,1
1836,5745.276851302984,59,21,1
1837,5847.275856697014,52,22,1
1838,6877.933396119464,74,28,3
1839,6254.788578956339,61,21,1
1840,6831.102524039294,75,27,3
1841,6676.735433634463,62,28,3
1842,4358.212952799895,38,17,2
1843,6987.688406155348,59,22,1
1844,5542.703146811601,58,23,1
1845,7356.451449957272,68,25,3
1846,7505.142460528068,72,28,3
1847,8620.200542905644,81,32,0
1848,6643.630776932821,75,31,3
1849,7487.873753050762,67,29,3
1850,8350.08162406649,74,30,0
1851,6444.285038529067,67,24,3
1852,4974.308878616092,53,17,2
1853,3903.167092821678,42,18,2
1854,7475.173803676087,71,29,3
1855,5198.3253551801345,47,21,2
1856,4159.624771192553,41,15,2
1857,7742.691657165739,84,32,0
1858,6180.077911285864,59,22,1
1859,5739.8994914857,53,20,1
1860,6030.517559999416,60,27,1
1861,8356.002591787896,77,27,3
1862,4505.073882751661,51,20,2
1863,5757.4565308161855,60,24,1
1864,6713.690880262767,62,20,1
1865,2669.4576554860564,34,15,2
1866,3449.0751913461963,32,16,2
1867,6751.119685031666,83,31,3
1868,7066.239325174021,72,28,3
1869,6638.195764177867,59,27,3
1870,6528.229635642867,62,28,3
1871,4017.415768150434,50,22,2
1872,4420.102934894089,48,22,2
1873,6431.64668782761,58,24,1
1874,6775.709920567427,66,26,3
1875,6586.431323017102,57,31,3
1876,5351.5044960184905,53,21,1
1877,7165.13775861376,62,30,3
1878,6050.256563569597,62,29,3
1879,3176.7864198600187,27,13,2
1880,8973.884747144552,74,29,0
1881,4843.285805813052,51,21,2
1882,8591.730999847576,78,33,0
1883,7275.595313863531,67,26,3
1884,5049.995230397697,49,17,2
1885,6828.5321953032835,71,29,3
1886,4089.4839135486213,52,22,2
1887,4990.164370742283,50,23,1
1888,4919.356633915965,45,20,2
1889,5492.869030910871,61,24,1
1890,3199.9990482694498,41,18,2
1891,5544.783766749274,56,24,1
1892,6946.378428536087,65,27,3
1893,4937.050728634102,51,19,2
1894,5281.352209181119,57,22,1
1895,5660.245945611873,61,29,3
1896,6108.801882244212,61,23,1
1897,7464.765452594407,79,32,0
1898,5941.396844606275,56,27,1
1899,7929.675221795394,70,24,3
1900,7777.785719686077,67,29,3
1901,5755.737289852047,48,20,1
1902,3559.4736245279655,45,18,2
1903,6134.6278864140295,58,25,1
1904,7008.692731628946,80,33,0
1905,5428.078020785666,56,23,1
1906,6996.189416029483,61,24,1
1907,8215.074439903468,80,31,0
1908,8035.108858945806,65,26,3
1909,7361.989945574447,70,24,3
1910,7425.737600452281,63,22,1
1911,5456.68274145816,47,21,2
1912,6049.461715777626,65,29,3
1913,5277.326110640427,65,25,1
1914,4360.9688219722275,52,20,2
1915,6563.874562171624,62,26,3
1916,6618.854500916139,72,32,3
1917,2657.993312697869,35,18,2
1918,9535.90023445079,82,31,0
1919,6099.832103042556,65,25,1
1920,6703.248823660851,65,28,3
1921,8251.537122000622,80,29,0
1922,7463.9448192374075,71,27,3
1923,6853.597803249158,69,28,3
1924,4376.551897147106,45,20,2
1925,4851.126989768533,50,22,1
1926,5157.876608716146,55,22,1
1927,4331.960193115733,41,18,2
1928,5984.9438322281685,60,22,1
1929,5221.456196709006,63,28,1
1930,8200.299917599774,73,30,3
1931,7875.451080245689,70,25,3
1932,4822.924671068002,37,17,2
1933,7748.256093323902,65,26,3
1934,4499.510227438404,45,14,2
1935,9314.211254824664,90,35,0
1936,5857.024653249607,53,16,2
1937,4717.2681497322765,60,23,1
1938,4180.0181103124005,51,22,2
1939,5647.948382953146,50,22,1
1940,8844.129626839716,66,26,3
1941,7158.631259515023,67,25,3
1942,5561.894204329328,55,23,1
1943,5042.961831726576,52,20,2
1944,6968.918657616033,75,31,3
1945,6966.21308224616,63,26,3
1946,7048.396301001207,57,21,1
1947,7658.446867651461,88,36,0
1948,4897.666428360419,52,23,1
1949,7878.244796261671,75,32,0
1950,4827.882248282043,43,18,2
1951,8810.813004146441,82,30,0
1952,3492.044037279658,35,18,2
1953,8030.507093896964,73,33,0
1954,7053.9030452712095,72,29,3
1955,7921.781177923051,65,28,3
1956,7226.719683485141,69,26,3
1957,6817.95759396635,64,24,3
1958,9974.057246083546,94,36,0
1959,6175.145843613059,67,27,3
1960,6808.3361978110315,62,25,3
1961,7205.848003720512,60,25,3
1962,4750.467794588345,48,19,2
1963,4230.80885277947,51,22,2
1964,6144.986183598984,62,25,1
1965,4545.733452856175,55,21,1
1966,6086.4951517106165,61,25,1
1967,5515.760208363068,59,22,1
1968,8263.063627096199,74,32,0
1969,6508.426407221041,64,27,3
1970,6194.894851907453,52,23,1
1971,5841.886146024791,56,21,1
1972,7757.939738193556,79,31,0
1973,6148.968640487697,59,24,1
1974,5639.232696183097,57,24,1
1975,6586.167929974605,62,23,1
1976,7849.236287268829,80,30,0
1977,6471.44144253656,71,25,3
1978,6155.583724400775,52,21,1
1979,7482.30949314542,62,24,3
1980,6804.673468742522,63,24,1
1981,7944.7595175813385,67,30,3
1982,6229.090568835109,62,28,3
1983,5932.2095602450945,72,28,3
1984,9358.11560414714,91,35,0
1985,4936.082850810014,56,25,1
1986,8247.966644769163,65,27,3
1987,9553.829345727427,100,38,0
1988,8602.07933451876,78,30,0
1989,10229.63006909116,92,38,0
1990,4183.662833970441,51,23,2
1991,6315.627658833922,62,26,1
1992,8915.259161640035,82,33,0
1993,4333.581377389796,46,24,2
1994,4582.987514962083,43,15,2
1995,6609.084480907749,61,26,3
1996,7052.962430325304,57,20,1
1997,8024.102983801067,63,25,3
1998,6099.60691869518,58,22,1
1999,2591.282003825084,37,16,2
2000,3129.485418285107,34,18,2
2001,5668.55520168322,57,26,1
2002,4532.1398511509315,51,18,2
2003,6688.058919889277,59,26,1
2004,5557.760750621843,64,26,1
2005,6337.945649308522,55,20,1
2006,5522.829138591372,50,22,1
2007,8239.449177660827,73,25,3
2008,5624.341310953725,52,22,1
2009,6886.483356266444,56,23,1
2010,3553.3614519559464,35,16,2
2011,6896.828895196845,66,24,3
2012,7782.853951362011,70,28,3
2013,8022.028363008604,80,31,0
2014,7517.103232812501,79,29,3
2015,4337.901011170095,49,22,2
2016,7614.250895271551,71,29,3
2017,9105.495965269209,70,26,3
2018,3042.738007375194,34,15,2
2019,5284.008468998645,54,24,1
2020,6744.824383218929,66,26,3
2021,3581.5194686693144,29,15,2
2022,3034.324634708077,36,14,2
2023,8201.800307067002,69,29,3
2024,5381.825312832262,49,19,2
2025,7262.496152125643,79,32,0
2026,6436.72132666862,64,26,3
2027,4619.093062969705,49,19,2
2028,7163.28305488107,77,31,3
2029,5630.967173004783,53,23,1
2030,7895.652038158706,74,26,3
2031,8147.412393105022,77,31,0
2032,6039.808948729686,55,26,1
2033,4807.579274206946,42,18,2
2034,3209.7122546448104,38,16,2
2035,3518.000507090488,45,19,2
2036,7180.635124205905,70,29,3
2037,6100.514479451411,65,28,3
2038,5199.321285555372,51,19,2
2039,4452.537287295517,48,21,2
2040,6325.811246614552,63,28,3
2041,10355.88789638551,85,29,0
2042,8069.376046601335,71,26,3
2043,8002.379268915635,86,30,0
2044,8049.900360220482,82,29,0
2045,8989.774094421044,78,27,0
2046,5679.317826891591,57,22,1
2047,6636.522283669607,57,22,1
2048,8291.355102667401,77,28,3
2049,5118.1061975462235,52,21,1
2050,4951.580168411367,49,23,1
2051,7272.950698500152,68,26,3
2052,5685.734242509625,50,20,1
2053,7006.5620011456585,67,29,3
2054,5816.849210041262,54,22,1
2055,5805.57530140455,58,22,1
2056,4643.657147862201,57,23,1
2057,6578.266771683199,70,26,3
2058,7072.922218685663,68,26,3
2059,6926.187910815442,69,27,3
2060,5520.560299975997,58,27,1
2061,8062.769015325367,69,26,3
2062,4963.64341686745,57,25,1
2063,5414.027130232943,60,22,1
2064,3942.165882567392,46,20,2
2065,7985.782384390683,81,33,0
2066,8095.7608069624885,74,27,3
2067,9541.611122756263,90,35,0
2068,5775.439539662079,62,25,1
2069,6881.14381168092,61,28,3
2070,7028.664876156556,64,28,3
2071,7426.567572284342,72,28,3
2072,5112.65031943962,56,19,1
2073,4816.855336375,40,18,2
2074,7855.934823196907,76,27,3
2075,7620.375860557191,73,36,0
2076,5916.355436220685,67,28,3
2077,6461.387195949859,59,25,1
2078,6839.530602776303,60,26,3
2079,5150.398687679357,63,24,1
2080,9486.86203604263,86,32,0
2081,7152.510829862792,71,31,3
2082,6679.331645443462,70,26,3
2083,6176.257635315746,68,27,3
2084,2701.232026770983,55,25,2
2085,5735.067428985924,52,22,1
2086,4862.8030509820155,54,21,1
2087,3749.3821225508877,49,19,2
2088,8057.465798841131,73,30,3
2089,4517.600568858598,53,26,1
2090,6273.024214342683,49,18,2
2091,6056.316908303235,55,26,1
2092,5722.4878676752005,58,21,1
2093,9054.620798140648,76,29,0
2094,6765.308177094354,73,27,3
2095,7641.513544018402,73,29,3
2096,8042.564095906324,84,34,0
2097,5929.077918134709,55,20,1
2098,11070.374907146768,112,38,0
2099,4177.875835168677,41,19,2
2100,7309.272946337393,71,29,3
2101,6093.522874023335,53,22,1
2102,5880.556010171735,58,20,1
2103,3565.4010436083545,42,17,2
2104,7331.751918097325,63,29,3
2105,6397.625095660311,65,27,3
2106,7500.176831109144,69,32,3
2107,7119.174345363552,68,27,3
2108,6390.1964438741625,62,22,1
2109,5626.384202001603,64,22,1
2110,5009.038049345316,49,20,2
2111,4035.3161902547254,52,21,2
2112,7408.451819315165,78,30,3
2113,7312.92830014408,65,28,3
2114,4899.655279574275,47,17,2
2115,5113.490963575846,44,18,2
2116,6864.1297944888565,65,28,3
2117,6635.833331289215,67,26,3
2118,4753.3761002598685,46,19,2
2119,5853.400891185961,54,22,1
2120,5723.09965660432,54,20,1
2121,7703.451935296856,70,27,3
2122,5967.638611234238,58,25,1
2123,8997.938272719257,70,26,3
2124,9110.23148167913,79,34,0
2125,5535.4781094203545,59,23,1
2126,7268.0082887612025,60,25,3
2127,6734.4682114201605,57,20,1
2128,7175.516124191799,56,26,3
2129,9071.507368938188,84,34,0
2130,6505.933607168437,63,23,1
2131,8008.88607870416,65,21,3
2132,6050.271425006094,55,22,1
2133,10097.230446574216,82,36,0
2134,6421.266259204724,60,21,1
2135,6144.67351009779,68,28,3
2136,7341.506322940754,60,27,3
2137,3837.019029636524,46,18,2
2138,7601.990973717273,72,29,3
2139,6110.819080092739,62,22,1
2140,6761.059773039533,63,26,3
2141,7437.012209563541,84,37,0
2142,9168.942017660647,77,29,0
2143,9229.945974518903,76,31,0
2144,7778.257869449785,81,28,3
2145,6961.8758640875985,58,22,1
2146,5818.037865332804,60,24,1
2147,8000.431251165491,78,34,0
2148,4587.104797165912,52,21,2
2149,4009.6627276509844,54,20,2
2150,3923.1458769926717,38,15,2
2151,7253.189292686741,58,24,1
2152,6957.570744190782,71,28,3
2153,6251.82426584048,61,26,1
2154,6446.182103499201,50,21,1
2155,6522.787855099681,55,21,1
2156,5416.600571462798,57,22,1
2157,6132.27001681083,65,20,1
2158,7474.8898348350995,66,23,3
2159,4331.0464559696165,55,26,1
2160,4570.8444481822935,55,23,1
2161,8157.599903424784,64,27,3
2162,6652.998190398463,57,21,1
2163,6131.799422709386,66,23,1
2164,7625.4691443932115,65,26,3
2165,5604.552761093715,54,26,1
2166,6015.210600140435,51,23,1
2167,5659.209509962408,47,21,1
2168,4139.767969337891,43,21,2
2169,7622.576252395684,87,32,0
2170,6012.8855761849345,50,20,1
2171,4782.312153005338,55,19,2
2172,8095.443010851948,89,36,0
2173,7643.166126922999,79,28,3
2174,4760.835177217299,35,16,2
2175,3879.1216371479204,33,14,2
2176,7004.612763886521,57,28,3
2177,8273.314920011939,84,36,0
2178,4247.037864400646,41,19,2
2179,6151.809484083406,73,31,3
2180,6003.921229244229,55,26,1
2181,4417.299509985191,46,19,2
2182,7471.167010109058,63,23,3
2183,5445.9113815771725,52,20,1
2184,7772.496344219689,76,32,0
2185,8234.343513116517,83,31,0
2186,7382.293734109754,76,26,3
2187,7346.751449393445,71,25,3
2188,4575.063517734396,49,18,2
2189,6094.962698260966,58,24,1
2190,7017.0665806333,73,28,3
2191,7053.709596760962,67,27,3
2192,5211.226013087183,55,20,1
2193,5690.909109415348,58,27,1
2194,7008.975325617391,60,27,3
2195,7192.802134378548,61,23,1
2196,5935.3941772330245,60,24,1
2197,7577.1736351717955,68,27,3
2198,6798.96253790126,62,25,3
2199,4887.83590262609,48,17,2
2200,2886.1649387455905,32,17,2
2201,6145.406249204038,50,22,1
2202,6568.489894080208,59,24,1
2203,9100.42871054916,79,31,0
2204,5478.479293500097,65,27,1
2205,8064.544077601257,93,32,0
2206,5768.206044395062,57,22,1
2207,5682.45327587849,56,25,1
2208,5469.774540471917,54,23,1
2209,7524.955238930093,76,31,3
2210,6681.705937153156,66,24,3
2211,6610.392033442376,62,23,1
2212,7445.7395254214725,79,32,0
2213,3346.9747475622676,41,16,2
2214,7786.6893001611215,68,29,3
2215,4283.7737702418835,47,22,2
2216,6137.869916029964,66,27,3
2217,4663.781368014693,45,17,2
2218,6420.962704422224,58,24,1
2219,4995.564588700068,46,18,2
2220,6523.267857561724,62,27,3
2221,4951.347821963708,55,20,1
2222,7323.7075637948465,80,31,0
2223,7019.737352997902,61,22,1
2224,4497.773190946362,48,22,2
2225,7328.079540049744,70,27,3
2226,4645.0419724432695,62,24,1
2227,5342.075387532797,61,22,1
2228,5685.227399383727,48,21,1
2229,4282.363095405395,37,18,2
2230,5755.614344284466,66,24,1
2231,7268.336590641879,74,29,3
2232,7611.370706051954,76,27,3
2233,4950.3574043728795,51,22,1
2234,5217.431343766749,53,24,1
2235,7607.740831798059,74,30,3
2236,5177.28730724915,54,22,1
2237,6809.8647320752225,61,24,1
2238,8640.467924375856,92,39,0
2239,6191.057602895756,67,28,3
2240,5656.647699511295,50,22,1
2241,7871.851270079168,64,24,3
2242,7899.6410202415545,79,32,0
2243,7995.439758474969,79,28,3
2244,8240.981314640127,74,32,0
2245,9194.478275252186,78,29,0
2246,3919.0612476318765,40,16,2
2247,4642.606649460417,43,16,2
2248,7516.989742068425,88,32,0
2249,6297.145702110736,54,24,1
2250,8626.832705383058,72,29,3
2251,6680.961364436388,61,28,3
2252,5799.773863610578,60,26,1
2253,6099.0783351878945,57,25,1
2254,4117.502206884852,57,26,1
2255,8506.618213987615,79,29,0
2256,9815.727012098268,94,34,0
2257,4938.55187957341,45,21,2
2258,5920.259173534781,54,20,1
2259,6672.880115627139,71,27,3
2260,6894.668894201186,74,26,3
2261,5489.175745439061,45,21,2
2262,6908.03822555506,57,25,1
2263,4720.612938368984,52,21,2
2264,6215.666008636274,51,19,1
2265,7095.720890357879,69,26,3
2266,5677.54079541406,56,21,1
2267,5910.821500700147,54,22,1
2268,8027.245217734162,73,30,3
2269,5874.6793748579485,62,30,3
2270,5927.959493193872,55,22,1
2271,7555.753162045824,77,31,3
2272,5550.43425660511,54,20,1
2273,4808.996292543062,57,21,1
2274,8205.929930471317,70,29,3
2275,4295.545559514754,50,20,2
2276,9081.477785867546,74,27,3
2277,6463.221419796742,67,26,3
2278,6353.3819149953015,59,23,1
2279,7178.630264620999,76,30,3
2280,7457.9915267046035,68,27,3
2281,5142.082491715883,48,17,2
2282,5212.418432362087,60,27,1
2283,8446.57831803774,74,28,3
2284,9774.751102928312,92,35,0
2285,3378.3243799671977,39,16,2
2286,6496.898489116854,62,26,3
2287,7514.346297631674,63,27,3
2288,5002.53308461936,48,19,2
2289,5998.0200189341585,54,22,1
2290,6765.535182274687,54,21,1
2291,6430.777438484711,53,22,1
2292,7202.383779079355,71,27,3
2293,5635.569442429093,57,20,1
2294,9404.143804300937,86,34,0
2295,6776.885095750316,67,26,3
2296,9262.631444455035,94,39,0
2297,6320.105901542364,49,17,2
2298,6232.392908550958,50,21,1
2299,7201.3996417102635,67,29,3
2300,3509.752589668345,40,18,2
2301,6126.0209625825355,64,26,3
2302,5723.329499175387,64,26,1
2303,4672.903344950878,54,21,1
2304,6360.968535060372,61,28,3
2305,4667.938930383251,46,22,2
2306,6979.9332368843625,62,25,3
2307,7968.1870593000895,78,31,0
2308,9429.70023043293,90,36,0
2309,6891.6525009529905,54,23,1
2310,6600.2152156430875,63,22,1
2311,5973.5296509628,67,28,3
2312,9161.416168558235,85,35,0
2313,8911.08603551059,72,26,3
2314,3816.283538510853,52,19,2
2315,7401.214754081364,79,28,3
2316,6490.775438246253,66,29,3
2317,8839.572164986035,88,35,0
2318,4950.730125465534,46,25,1
2319,8351.734579402199,66,25,3
2320,8929.594197078752,81,30,0
2321,3702.1844025783594,37,18,2
2322,4758.203788644825,44,19,2
2323,7119.267216793268,61,24,3
2324,6799.604749106353,68,24,3
2325,5596.917884548232,66,24,1
2326,6408.822266768768,53,22,1
2327,5625.012709046351,70,27,3
2328,4034.2899309587588,47,21,2
2329,5837.523182616171,62,26,1
2330,7304.480370703088,59,23,1
2331,6778.5440578181815,70,26,3
2332,5881.6004216460415,49,22,1
2333,8931.060603219434,81,31,0
2334,5280.993773825123,61,26,1
2335,7673.54564500278,63,21,1
2336,7600.144304770735,65,24,3
2337,5737.14099313356,55,20,1
2338,6427.032203284783,59,29,3
2339,4093.515946279464,52,23,2
2340,6422.916789401184,57,23,1
2341,6204.050740717128,73,28,3
2342,5089.146315296871,49,18,2
2343,5583.053934861178,64,29,3
2344,6219.717140973012,68,28,3
2345,7941.320574607092,79,32,0
2346,6040.877478911156,62,23,1
2347,7861.244042071931,71,32,3
2348,7052.057539161813,69,31,3
2349,2789.6611837723585,36,17,2
2350,6239.060882510464,63,27,3
2351,7715.814623015277,76,29,3
2352,5138.973921938186,61,23,1
2353,8145.386951347823,72,28,3
2354,6699.034411008475,70,28,3
2355,2847.557776227743,30,15,2
2356,8205.68993005529,84,35,0
2357,4388.255023328359,52,26,1
2358,6427.229878769135,62,27,3
2359,8889.823485397661,77,33,0
2360,6485.589889837879,67,29,3
2361,5141.725531841691,41,21,2
2362,8543.732559391705,67,26,3
2363,4825.73976014925,56,24,1
2364,4053.528026273971,39,15,2
2365,6518.100314565115,71,33,3
2366,7300.99507689562,70,27,3
2367,5897.3257885307985,55,22,1
2368,5403.266962245883,51,21,1
2369,6471.75294505235,62,27,3
2370,3518.714747052415,30,13,2
2371,8207.736813173335,83,32,0
2372,3904.4904573305967,38,17,2
2373,4560.585945707958,34,15,2
2374,4437.269482310194,44,17,2
2375,6440.381053359266,68,25,3
2376,4314.495832295466,43,17,2
2377,6898.557240399995,59,27,3
2378,7322.405210401,64,23,3
2379,6028.8219047048915,58,26,1
2380,6874.730347608273,63,25,3
2381,6617.7569703816125,62,28,3
2382,7242.902837755484,70,26,3
2383,7319.979392316945,80,32,0
2384,5973.716464381943,67,23,1
2385,4432.8978167087125,43,21,2
2386,7034.108666202181,64,22,1
2387,6128.225260794855,63,25,1
2388,7385.549471984074,70,24,3
2389,5383.50253330337,57,24,1
2390,4008.916281253911,49,23,2
2391,5707.050001395211,63,28,3
2392,5088.687751740677,61,22,1
2393,5493.877074184408,58,23,1
2394,7877.234324536648,71,32,3
2395,5759.579874158037,51,21,1
2396,6267.933890366446,69,26,3
2397,7746.94697879992,74,28,3
2398,5482.416730997399,58,23,1
2399,6557.0483276947325,61,24,1
2400,8659.555190884137,68,30,3
2401,7891.142116613298,73,28,3
2402,6054.6569518946635,47,20,1
2403,10409.410415937127,111,37,0
2404,4651.6391517940665,41,15,2
2405,5622.3971791256,75,35,3
2406,6408.312990469738,55,24,1
2407,3844.9281444126937,39,15,2
2408,9231.963838712687,80,34,0
2409,8010.036205118194,80,30,0
2410,7138.322494991487,67,23,3
2411,8433.354504383487,84,32,0
2412,6795.651200889282,67,24,3
2413,5794.741284441343,58,21,1
2414,5850.503279004647,60,21,1
2415,7968.543038952173,77,31,0
2416,7663.073401785469,73,27,3
2417,9980.812393062426,87,37,0
2418,8001.856811696976,87,35,0
2419,9219.297014637908,79,31,0
2420,5107.156397827482,52,25,1
2421,4509.392368406324,54,23,1
2422,5823.149878218136,49,24,1
2423,6926.347390321486,60,23,1
2424,4781.546278748674,45,19,2
2425,8036.556528140444,73,27,3
2426,3821.5755292445683,41,15,2
2427,4064.7725579565226,42,21,2
2428,5370.205808599472,61,23,1
2429,7012.307064709607,61,25,3
2430,4067.439260326539,49,19,2
2431,6951.787339224008,61,23,1
2432,7352.349157869335,65,28,3
2433,7537.434053124003,78,28,3
2434,7817.443078546768,79,30,0
2435,6410.523250276896,59,21,1
2436,6172.667687112198,62,28,3
2437,7479.119213731387,74,27,3
2438,7613.2786074516835,65,26,3
2439,7817.244537064391,68,28,3
2440,6901.531546439824,64,26,3
2441,5088.34424908021,55,21,1
2442,4835.958980018806,51,21,2
2443,5822.852407435574,60,25,1
2444,4383.7833863650885,41,20,2
2445,9962.435483010087,88,31,0
2446,11257.984532102235,88,37,0
2447,7296.458155548617,77,29,3
2448,4059.897874844397,46,19,2
2449,6486.278776533509,67,27,3
2450,7895.113731098227,65,26,3
2451,7403.288118623173,62,26,3
2452,6308.6727495653395,69,27,3
2453,5942.206363918497,58,20,1
2454,6462.781261574084,58,23,1
2455,6607.900625549675,63,22,1
2456,5305.0826584087245,55,24,1
2457,4064.010526449313,50,20,2
2458,6042.448314664263,66,26,3
2459,8911.093264559113,83,33,0
2460,6797.918394957631,76,29,3
2461,9125.986759901678,80,29,0
2462,8610.836246118919,67,30,3
2463,8637.861798319835,82,32,0
2464,6781.266099040188,62,30,3
2465,8637.858821270947,76,31,0
2466,8429.291704253756,80,31,0
2467,7911.900928054416,72,25,3
2468,6566.7235548025365,62,25,1
2469,5915.289637299336,73,26,3
2470,6218.760209499063,65,25,1
2471,6631.187431794382,70,29,3
2472,4846.395513284102,56,21,1
2473,6680.302460311332,61,27,3
2474,5741.748004303961,63,23,1
2475,7639.788479745152,69,24,3
2476,4977.675415727108,41,22,2
2477,4196.481704414907,38,14,2
2478,10376.634758552935,86,31,0
2479,7319.916596519079,82,34,0
2480,5893.5535880506795,56,21,1
2481,4594.977692896617,56,24,1
2482,9058.948167244156,75,30,0
2483,5946.0803684259745,48,20,1
2484,7918.225748064771,76,25,3
2485,7328.412589716068,70,27,3
2486,9443.653328688812,72,30,0
2487,6410.12670774663,56,20,1
2488,5657.604116364158,63,23,1
2489,7390.789839279276,73,28,3
2490,5013.9875069807495,58,25,1
2491,6658.982439554376,74,26,3
2492,7818.934218479876,81,30,0
2493,6629.794044545522,50,18,1
2494,9595.452617124298,77,30,0
2495,4923.536978918693,55,22,1
2496,6935.219591090039,57,21,1
2497,7880.497381909202,80,33,0
2498,8353.850273649145,81,29,0
2499,5868.221193122037,63,26,1
2500,9632.560169222026,87,34,0
2501,7556.6511448141155,58,24,3
2502,6356.533816099265,58,23,1
2503,9186.556237060542,85,32,0
2504,6135.916182285755,49,22,1
2505,4821.327586873934,60,23,1
2506,5367.547724127911,45,21,2
2507,4180.789074826501,50,22,2
2508,6717.448900776431,68,27,3
2509,6992.468260218208,71,24,3
2510,7518.285477526813,76,32,0
2511,5873.909214567455,53,23,1
2512,6489.472926522317,56,18,1
2513,6595.905733346602,64,26,3
2514,2842.6645396776444,32,14,2
2515,8542.436700692235,84,31,0
2516,6738.497261582975,66,24,3
2517,8117.759520594363,88,34,0
2518,5192.302206189657,55,22,1
2519,6109.692687322596,56,22,1
2520,4211.679357785086,43,19,2
2521,6319.112763766974,89,34,0
2522,5049.112137688569,58,24,1
2523,6742.426357516011,68,28,3
2524,3530.5388046889075,39,16,2
2525,6255.66333035709,65,24,1
2526,8459.173310630693,84,32,0
2527,5658.918343545276,49,22,1
2528,7988.124640262991,72,25,3
2529,7681.043842901146,68,30,3
2530,5713.725697421111,49,19,2
2531,5813.53498584281,67,26,3
2532,8865.887958841355,80,32,0
2533,4693.974620868221,56,25,1
2534,7388.523812693947,62,25,3
2535,5233.149516610589,67,25,1
2536,5815.54848485752,54,20,1
2537,8242.705847564408,79,31,0
2538,7178.23136293628,71,28,3
2539,3737.8914436847235,45,20,2
2540,9493.164701618689,88,33,0
2541,3878.262721485404,47,21,2
2542,9522.795377790379,93,38,0
2543,6091.296582917398,59,24,1
2544,4614.117913365292,44,19,2
2545,7598.624855906673,81,30,0
2546,6892.420501711647,68,23,3
2547,6343.391597061306,71,31,3
2548,5454.153311989833,62,26,1
2549,6819.972202800445,76,28,3
2550,6345.313680989783,60,22,1
2551,6162.7043248550945,60,26,1
2552,4469.645886402014,60,22,1
2553,10135.86684082276,99,35,0
2554,5029.49860661168,53,18,2
2555,6551.104357129632,67,27,3
2556,7101.5423236066035,68,29,3
2557,5519.6328511264355,60,22,1
2558,6055.094111071888,65,22,1
2559,4579.671012295439,40,19,2
2560,7744.034337738397,73,31,3
2561,7242.433829757769,65,25,3
2562,4995.112551178618,51,23,1
2563,7169.627942362069,65,25,3
2564,6941.467099258754,65,27,3
2565,8120.243650277427,87,32,0
2566,6187.868404231131,53,21,1
2567,7628.410655130506,81,29,3
2568,4590.859518322083,60,25,1
2569,5149.995729459716,54,22,1
2570,5162.483331060059,45,22,2
2571,5472.302062160665,71,28,3
2572,5694.41508844155,61,27,1
2573,10309.072718390986,96,35,0
2574,7856.867352233316,71,28,3
2575,4915.407020802141,47,17,2
2576,6461.793115210979,61,27,3
2577,7996.898485785651,60,21,1
2578,7391.076417190976,75,33,0
2579,10511.31634758607,74,28,0
2580,4799.019135997139,33,15,2
2581,6498.941274885683,67,31,3
2582,6794.574212834773,62,27,3
2583,5863.438678970797,57,21,1
2584,4837.783667478603,50,21,2
2585,7465.546601420151,70,28,3
2586,8471.542622300654,75,31,0
2587,7195.170384989092,66,24,3
2588,6635.877823876809,60,23,1
2589,5415.236615216617,48,22,1
2590,6372.537996799016,63,24,1
2591,6849.097374973457,68,23,3
2592,4546.678332434078,56,21,1
2593,4621.023770716888,39,19,2
2594,6582.238379980406,68,28,3
2595,6628.699039965883,66,24,3
2596,7009.759936139043,70,31,3
2597,6244.860856990405,64,25,1
2598,6121.732679411827,68,26,3
2599,6954.975356232414,78,31,3
2600,5729.5359501552375,62,28,3
2601,7948.8554160766735,75,31,0
2602,8240.8854487797,82,29,0
2603,7397.940709103203,66,27,3
2604,8732.463671305484,91,39,0
2605,8019.212482591679,71,28,3
2606,5924.503969083544,68,25,1
2607,6918.77417587876,62,24,1
2608,6831.683184232582,65,26,3
2609,5145.993581295841,43,16,2
2610,5347.769980451622,50,22,1
2611,5582.915627542136,60,23,1
2612,8985.729208203988,79,28,0
2613,8773.641911736797,71,29,3
2614,4218.1906229421875,44,21,2
2615,4947.569306573508,50,20,2
2616,4381.824819657036,44,21,2
2617,9936.70030764849,80,33,0
2618,5251.102217558677,55,23,1
2619,8364.334266484264,73,28,3
2620,8479.880572299879,78,32,0
2621,7133.157041511371,68,26,3
2622,7851.258121869787,74,30,3
2623,3957.863495528114,56,21,2
2624,7064.209127077301,66,28,3
2625,7705.836311218659,69,28,3
2626,6704.769105204864,55,21,1
2627,7577.773809923086,89,32,0
2628,6148.982326197449,50,21,1
2629,8096.648172763253,86,34,0
